case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label,claude_hostility,claude_question_type,gpt_hostility,gpt_question_type
10-1261,j__samuel_a_alito_jr,96,"Well, what about as a matter of language, whether or not 16b is a -- whether it's a statute of a repose or a statute of limitations, it tells you exactly when the time is supposed to begin to run, from the -- from the realization of the profit.
And you want to say no, it doesn't begin to run from that point, it begins to run from the point when some other completely different external event occurs, if it ever does occur, which is the filing of the 16a report.
Texturally, how do you get to that?",jeffrey_i_tilden,"Justice Scalia, and may it please the Court:
The underwriters argument and the government's for that matter are founded on the notion that Congress wanted someone who violated 16a to receive the benefit of the statute of limitations or repose in 16b.
16b is unique in the securities law and perhaps in the law generally, in that the plaintiff suffers no injury and recovers no damages.
There is no triggering event, unlike a fraud case, their stock drops, to suggest that you have been harmed.
16b is 99 % of the time irrelevant without a 16a filing.
As a matter of logic, it makes no sense to provide the one who violates 16b an escape liability because they also violate 16a.",1.0,0,,,5,CHALLENGING
10-1261,j__samuel_a_alito_jr,125,"And it requires actual -- is that right?
It requires actual knowledge on the part of the plaintiff?",jeffrey_i_tilden,"--or the SG's, we would offer this: There is no reported decision in which Whittaker and Litzler will yield different results in our view.
Whittaker is a bright-line rule of the kind Congress intended.
Litzler is a rule that in its own words requires ""conceivably discovery and trial"".",1.0,0,,,4,CLARIFYING
10-1261,j__samuel_a_alito_jr,127,"Does that make any sense, given the -- the class of individuals who are plaintiffs in 16(b) cases?",jeffrey_i_tilden,"Yes, sir.",1.0,0,,,5,CHALLENGING
10-1261,j__samuel_a_alito_jr,129,"Somebody who -- who is found for purposes of litigation very often to have purchased the stock long after all of this takes place, so the lawyer who wants to bring this suit can just go out and find somebody who knows nothing?
Isn't that right?",jeffrey_i_tilden,We don't--,1.0,0,,,6,CHALLENGING
10-1491,j__samuel_a_alito_jr,12,"Well, there's no particular connection between the events here and the United States.
So, I think the question is whether there's any other country in the world where these plaintiffs could have brought these claims against the Respondents.",paul_hoffman,"Well, the -- there are two parts to -- to my answer to that.
One is that the Alien Tort Statute is a -- is a unique way of enforcing the law of nations, in terms of the way that the Founders married tort law and violations of the law of nations.
In the international human rights amicus brief, the amicus brief of international human rights organizations, at pages 18 to 22, there's a whole series of cases where the domestic courts and domestic legislation of various states around the world have addressed those kinds of issues.
And so, there isn't an exact analogue to the Alien Tort Statute, but there's no question that domestic legislation and domestic courts have taken on these kinds of issues.",0.0,1,,,5,DEVILS_ADVOCATE
10-1491,j__samuel_a_alito_jr,14,But is there a yes or no answer to that question or not?,paul_hoffman,"Well, let me address the -- I think this comes under the general rubric of extraterritoriality.",0.0,1,,,5,CHALLENGING
10-1491,j__samuel_a_alito_jr,16,Where?,paul_hoffman,I believe that they -- that the answer to that would be yes.,0.0,1,,,5,CHALLENGING
10-1491,j__samuel_a_alito_jr,18,Any other country other than the country of the citizenship of the defendants?,paul_hoffman,"I think that they could be brought in Holland or the United Kingdom for events in Nigeria.
I think that the cases that are discussed as those--",0.0,1,,,4,CLARIFYING
10-1491,j__samuel_a_alito_jr,24,Have all the judges who have interpreted that opinion interpreted it the way you just did?,paul_hoffman,"Well, it was motivated by the Marbois incident and a similar incident to -- with regard to a Dutch ambassador in New York at the time of the Constitutional Convention.
But if -- if the Court looked to the Bradford incident -- the incident about which Attorney General Bradford expressed his opinion in 1795, which was an opinion that this Court found very important in terms of -- of interpreting the Alien Tort Statute, the Bradford opinion had to do with an assault on the British colony in Sierra Leone.
And so, it was not only extraterritorial in the sense of piracy, and I think everybody agrees that -- that this statute was intended to deal with piracy and maritime-related violations of the law of nations.
It -- the Bradford opinion there said, even though U.S. criminal jurisdiction was limited, the civil jurisdiction under the Alien Tort Statute provided that the corporation that -- whose property was attacked within the territory of Sierra Leone--",0.0,1,,,5,CHALLENGING
10-1491,j__samuel_a_alito_jr,26,Yes.,paul_hoffman,--The Bradford opinion?,0.0,1,,,4,CLARIFYING
10-1491,j__samuel_a_alito_jr,28,"Well, what did -- how did Judge Kavanaugh interpret that on the D.C. Circuit?",paul_hoffman,"I'm not sure in which sense.
I mean, the -- yes, the -- I think that the Bradford opinion has been used--",0.0,1,,,4,CLARIFYING
10-1491,j__samuel_a_alito_jr,30,"The first sentence in your brief and the statement of the case is really striking:
""This case was filed by 12 Nigerian Plaintiffs who alleged that Respondents aided and abetted the human rights violations committed against them by the Abacha dictatorship in Nigeria between 1992 and 1995. ""
What does a case like that -- what business does a case like that have in the courts of the United States?",paul_hoffman,"--Well, I think -- I don't recall specifically.
I know that there has been some controversy about whether that was an attack in the high seas.
I know there's some scholarship about that.
What I would suggest to the Court, if the Court went back to the original documents that that the -- that were sent to Attorney General Bradford which -- from the British government, I think the Court would find that -- that this attack actually took place in the territory of Sierra Leone.
And so, one of the reasons that we've suggested that -- that -- that the extraterritoriality issue deserves full treatment if the Court is troubled by it, in a case where there is full briefing, because in this case it was raised by the -- by -- by the Respondents' amici largely, although the Respondents have raised it, and there -- the historians that have expressed opinions on corporate liability and others that would be interested in this question have not been able to put the other side before the Court.
And I think there's a very -- there are very important--",0.0,1,,,6,CHALLENGING
