case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label,claude_hostility,claude_question_type,gpt_hostility,gpt_question_type
2013_13-298,j__elena_kagan,58,"Mr. Phillips, could you -- could you disaggregate your argument for me? Because you just said, look, this Court has said it's not sufficient if you have an idea and then you say use a computer to implement it; right? So are you saying that your -- that -- are you saying that you're doing more than saying use a computer to implement it or are you saying that it's -- that the idea itself is more than an idea?",carter_g_phillips,"No. Justice Ginsburg, what we did here is what the Patent and Trademark Office encourages us to do and encourages all software patent writers to do, which is to identify the functions that you want to be provided for with the software and leave it then to the software writers, who I gather are, you know, quite capable of converting these functions into very specific code.",0.0,0,,,5,CLARIFYING
2013_13-298,j__elena_kagan,60,Which part of what--,carter_g_phillips,Yes. I'm saying--,0.0,0,,,4,CLARIFYING
2013_13-298,j__elena_kagan,62,--So putting the computer stuff aside completely--,carter_g_phillips,"--I'm saying both actually. I mean, I'm making both of those arguments. I -- I believe that if you analyze the claims and you don't caricature them and you don't strip them out of the limitations that are embedded in there, this is not some kind of an abstract concept. This is not some kind -- it's not an abstract idea. It's a vary--",0.0,0,,,4,CLARIFYING
2013_13-298,j__elena_kagan,64,--you're saying that you've invented something or you--,carter_g_phillips,--Right.,0.0,0,,,5,CHALLENGING
2013_13-298,j__elena_kagan,66,--There is something that you've patented that has -- that is not just simple use a third party to do a settlement.,carter_g_phillips,Yes.,0.0,0,,,5,CLARIFYING
2013_13-298,j__elena_kagan,68,"And what is that, putting the computer aside?",carter_g_phillips,Right.,0.0,0,,,4,CLARIFYING
2013_13-298,j__elena_kagan,90,"Well, how are you saying the how? Because I thought that your computers -- that your patents really did just say do this on a computer, as opposed to saying anything substantive about how to do it on a computer.",carter_g_phillips,--that's the line we're asking the Court to draw here.,0.0,0,,,6,CHALLENGING
2013_13-298,j__elena_kagan,109,"Can I give you a hypothetical, Mr. Phillips, and you tell me how it's different or the same. Let's say, you know, 30 years somebody took a look around the world and said, a lot of people seem to order products by mail. They get the catalogues in the mail and then they send back their return forms. And let's say that one of the founders of the Internet said, wouldn't this be an amazing system, we could actually do this by computer, and they had patented that. Is that the same?",carter_g_phillips,"No. No, I don't believe they do rise and fall together. I mean, I think you could -- if you wanted to interpret our medium claim -- I mean, our -- our method claims in a -- in particularly abstract way, I think you could still say that the system claims, which clearly are -- are how to create a computer system and how to implement it using that method, would be a much more concrete version of that in a way that would take it out of 101. That said, I, obviously, believe that all of our claims satisfy 101 and should go on to the next stage.",0.0,0,,,4,HYPOTHETICAL
2013_13-298,j__elena_kagan,111,"No, but exactly. I mean, the claim would have said something along the lines of, you know, there's this process by which people order products and we want to do it over the Internet, we want to do it electronically, and we will use a computer to do that, to essentially take the process of mail order catalogues and make it electronic.",carter_g_phillips,"I don't know if it's the same, but I would -- I would argue that it could very well be a patentable subject matter because -- but it depends on how the claims play out.",0.0,0,,,6,CHALLENGING
2013_13-298,j__elena_kagan,147,"Mr. Perry, before we get back to these matters, you said to Justice Scalia if a patent sufficiently describes how a computer will implement an idea then it's patentable. So how sufficiently does one have to describe it? What do we want a judge to do at this threshold level in terms of trying to figure out whether the description is sufficient to get you past it?",mark_a_perry,"--Justice Breyer, your point is the reason that it is equally fallacious to suggest, on the one hand, as Alice and IBM does, that simply reciting a computer is a magic key that gets you through 101 and you never have to any other inquiry, and what some of folks, the amici on the other side, say, which is that computers or software are never eligible. Both of those things have to be wrong because what the Court said in Bilski was future innovation is too uncertain. We are not going to do that as a Court. And the Court laid out an approach using abstract ideas in Bilski and inventive contribution in Mayo that is flexible enough to take into account that innovation and to deal with particular claims in context, which is why, at the end of the day, we have to come back to these patents and decide which--",3.0,0,,,4,CLARIFYING
2013_13-298,j__elena_kagan,149,You're not suggesting that specific code is necessary?,mark_a_perry,"--If I can answer in two steps, Justice Kagan. First in the negative: What the applicant or patentee must do -- must not do is simply describe the desired result. That would take us back to State Street. That would simply say: I claim a magic box that buys high and sells low or vice versa, I suppose, I claim a magic box for investing. That's what these patents do. Then to put it in the affirmative and in the language of Mayo, the claim has to recite something significantly more, something significantly more than the abstract idea itself. That would be a contextual analysis based on the claims and specifications and file history, and we know that some devices, some methods, some programming will pass that. It is not going to be a bright-line rule and that's one of the tug-of-war issues that this Court and the Federal Circuit have been having in these cases. The Federal Circuit wants bright-line rules: All computers are in or all computers are out. This Court has been more contextual. This Court has been more nuanced. This Court has looked at things in a more robust way.",3.0,0,,,5,CLARIFYING
